date, pm25, pm10, o3, no2, so2, co
2018-01-12,184,122,10,47,11,21
2018-01-11,60,94,16,36,12,12
2018-01-10,29,34,28,14,3,6
2018-01-09,40,28,32,5,1,2
2018-01-08,49,43,32,12,1,4
2018-01-07,176,59,31,7,1,2
2018-01-06,87,81,19,36,8,14
2018-01-05,144,44,27,25,3,6
2018-01-04,57,69,13,31,5,10
2018-01-03,48,26,26,12,1,3
2018-01-02,118,30,26,14,1,3
2018-01-01,159,55,21,22,3,10
2017-12-31,171,75,8,28,11,17
2017-12-30,231,92,21,33,4,13
2017-12-29,270,69,8,36,1,19
2017-12-28,205,133,4,34,1,24
2017-12-27,172,103,3,34,5,22
2017-12-26,113,81,10,32,5,17
2017-12-25,88,56,20,27,4,8
2017-12-24,72,45,28,22,6,5
2017-12-23,161,59,34,15,4,4
2017-12-22,168,82,8,45,9,16
2017-12-21,202,86,26,48,3,14
2017-12-20,92,101,11,51,11,14
2017-12-19,106,49,28,25,3,5
2017-12-18,86,53,19,22,5,5
2017-12-17,146,57,30,13,6,4
2017-12-16,70,60,24,24,5,6
2017-12-15,123,53,30,9,1,3
2017-12-14,180,41,29,18,1,6
2017-12-13,151,87,5,34,7,17
2017-12-12,65,134,13,27,5,10
2017-12-11,30,76,15,17,3,5
2017-12-10,30,22,28,12,1,3
2017-12-09,165,54,29,10,1,2
2017-12-08,87,92,8,38,7,13
2017-12-07,36,45,17,21,5,6
2017-12-06,115,36,22,18,1,3
2017-12-05,111,70,22,27,10,8
2017-12-04,38,58,26,22,6,7
2017-12-03,143,27,24,13,3,3
2017-12-02,255,105,26,23,2,12
2017-12-01,173,143,8,45,7,19
2017-11-30,97,94,17,32,8,12
2017-11-29,67,53,22,24,2,6
2017-11-28,101,45,23,17,2,5
2017-11-27,153,88,25,21,4,9
2017-11-26,63,74,8,30,8,11
2017-11-25,149,47,27,16,2,4
2017-11-24,68,82,13,28,6,9
2017-11-23,17,46,23,12,3,3
2017-11-22,29,31,17,7, , 
2017-11-21,215,70,24,7,1, 
2017-11-20,212,133,15,36,7,9
2017-11-19,192,135,14,42,5,15
2017-11-18,92,113,10,31,5,11
2017-11-17,86,47,31,12,5,4
2017-11-16,154,87,29,17,4,8
2017-11-15,94,80,12,31,5,10
2017-11-14,53,60,27,22,2,6
2017-11-13,98,45,26,13,2,4
2017-11-12,176,88,26,21,2,8
2017-11-11,64,103,8,33,4,11
2017-11-10,37,42,20,18,1,4
2017-11-09,142,66,25,10,1,3
2017-11-08,76,83,5,29,4,10
2017-11-07,148,56,15,22,3,7
2017-11-06,196,101,28,18,1,9
2017-11-05,181,109,15,28,3,11
2017-11-04,128,109,20,24,2,11
2017-11-03,84,76,27,20,3,7
2017-11-02,146,52,27,15,1,4
2017-11-01,170,97,24,25,4,11
2017-10-31,170,102,16,25,2,9
2017-10-30,95,107,9,27,2,9
2017-10-29,36,54,24,20,1,4
2017-10-28,62,31,24,11,1,2
2017-10-27,223,62,25,10, ,4
2017-10-26,195,97,24,19,1,13
2017-10-25,178,98,13,18,2,12
2017-10-24,147,80,5,24,1,9
2017-10-23,108,70,38,14,2,7
2017-10-22,98,56,24,15,2,7
2017-10-21,120,56,14,15,4,8
2017-10-20,145,61,24,15,2,9
2017-10-19,117,50,39,15,2,13
2017-10-18,152,48,27,13,3,10
2017-10-17,138,63,12,19,2,9
2017-10-16,130,65,20,19,3,6
2017-10-15,115,61,24,15,3,10
2017-10-14,102,51,13,17,2,8
2017-10-13,137,69,8,21,4,8
2017-10-12,86,71,31,16,2,6
2017-10-11,45,49,23,13,2,4
2017-10-10,21,38,16,10, ,4
2017-10-09,79,11,15,6, ,2
2017-10-08,164,30,17,12, ,5
2017-10-07,197, ,15,17, ,8
2017-10-06,112,106,3,27,1,11
2017-10-05,122,70,45,16,2,5
2017-10-04,119,72,44,14,3,5
2017-10-03,45,70,43,13,2,5
2017-10-02,33,41,27,8,3,3
2017-10-01,114,53,20,9,2,4
2017-09-30,175,86,42,23,1,6
2017-09-29,137,107,65,25,3,8
2017-09-28,40,102,48,27,5,6
2017-09-27,64,38,35,9,1,2
2017-09-26,96,60,21,15,4,8
2017-09-25,156,67,30,16,1,5
2017-09-24,185,96,77,18,5,13
2017-09-23,148,131,98,24,4,10
2017-09-22,88,134,85,25,4,9
2017-09-21,148,84,45,14,1,3
2017-09-20,55,101,106,24,5,9
2017-09-19,61,63,39,16,1,4
2017-09-18,101,63,8,20,1,4
2017-09-17,66,75,108,18,3,5
2017-09-16,166,50,34,17,1,4
2017-09-15,146,92,81,21,5,9
2017-09-14,141,79,67,27,3,7
2017-09-13,166,77,90,15,4,6
2017-09-12,123,83,108,20,4,11
2017-09-11,55,63,73,22,1,8
2017-09-10, ,61,43,10,1,6
2017-09-06,164, , , , , 
2017-09-05,95,95,8,24,1,10
2017-09-04,136,61,45,11,2,3
2017-09-03,146,75,69,15,2,2
2017-09-02,129,69,78,14,2,1
2017-09-01,183,62,65,13,1,1
2017-08-31,136,91,59,11,2,4
2017-08-30,91,59,62,8,1,2
2017-08-29,74,50,67,9,2,3
2017-08-28,64,56,53,11,2,3
2017-08-27,47,45,30,6,1,2
2017-08-26,50,24,34,6, ,2
2017-08-25,49,57,21,16,1,3
2017-08-24,81,54,44,16,10,2
2017-08-23,108,45,43,14,2,7
2017-08-22,169,41,59,11,2,3
2017-08-21,166,89,55,18,5,4
2017-08-20,144,86,90,17,2,2
2017-08-19,139,63,69,13,4,4
2017-08-18,143,55,55,13,4,4
2017-08-17,88,68,63,13,2,5
2017-08-16,128,34,56,14,1,9
2017-08-15,107,10,52,17,1,9
2017-08-14,93,41,49,14,2,7
2017-08-13,126,35,52,11,1,8
2017-08-12,85,44,30,19,1,10
2017-08-11,149,31,39,13, ,5
2017-08-10,158,39,46,16,1,10
2017-08-09,72,56,78,15,1,8
2017-08-08,126,20,65,8,1,5
2017-08-07,59,49,100,17,2,9
2017-08-06,102,30,54,20, ,6
2017-08-05,115,45,95,19,1,7
2017-08-04,124,57,66,19,1,8
2017-08-03,75,54,85,20,1,7
2017-08-02,109,35,66,12,2,6
2017-08-01,134,44,25,16,3,11
2017-07-31,168, ,41,12,2,8
2017-07-30,117, ,97,16,1,10
2017-07-29,115,46,85,23,3,7
2017-07-28,130,30,47,21,1,8
2017-07-27,120,55,46,27,2,10
2017-07-26,92,46,46,25,2,8
2017-07-25,126,31,24,23,1,6
2017-07-24,148,47,53,19,2,9
2017-07-23,172,41,29,26,2,10
2017-07-22,103, ,54,21,2,12
2017-07-21,61,37,36,22,1,9
2017-07-20,174, ,26,13,2,5
2017-07-19,153,72,69,18,2,10
2017-07-18,136, ,63,14,1,6
2017-07-17,119, ,51,13,1,8
2017-07-16,154,61,64,13,2,11
2017-07-15,98, ,76,15,2,12
2017-07-14,102,34,62,16,1,8
2017-07-13,138,45,86,18,2,7
2017-07-12,146,50,78,13,1,8
2017-07-11,167,59,101,17,3,9
2017-07-10,95,64,126,33,4,13
2017-07-09,181,38,113,27,3,5
2017-07-08,118,59,115,20,4,17
2017-07-07,114,46,110,16,3,7
2017-07-06,152,55,70,13,1,7
2017-07-05,153, ,36,16,2,12
2017-07-04,136, ,108,20,2,9
2017-07-03,131,43,49,20,1,7
2017-07-02,148, ,83,13,2,7
2017-07-01,167,48,103,18,4,9
2017-06-30,158,66,125,18,4,9
2017-06-29,182,61,117,19,3,8
2017-06-28,177,58,97,18,5,14
2017-06-27,167,81,125,21,6,12
2017-06-26,78,57,132,22,5,9
2017-06-25,102,38,95,29,2,5
2017-06-24,75,48,83,15,2,5
2017-06-23,108,26,43, ,2,4
2017-06-22,104, ,29, ,1,11
2017-06-21,121,24,38,1,1,8
2017-06-20,100,54,98,17,5,7
2017-06-19,147,45,100,25,4,6
2017-06-18,148,62,113,31,5,10
2017-06-17,153,69,124,28,5,8
2017-06-16,156,69,115,33,5,7
2017-06-15,137,68,112,33,7,10
2017-06-14,123,63,116,36,5,8
2017-06-13,101,48,91,32,3,6
2017-06-12,101,38,64,21,2,5
2017-06-11,75,56,65,29,12,10
2017-06-10,66,48,65,26,5,4
2017-06-09,99,52,47,23,9,8
2017-06-08,118,60,104,27,5,5
2017-06-07,121,51,65,35,3,5
2017-06-06,117,28,73,19,3,4
2017-06-05, , ,34,19,1,4
2017-05-24,103, , , , , 
2017-05-23,82,45,27,33,2,4
2017-05-22,114,27,59,19,1,4
2017-05-21,152,39,20,20,2,11
2017-05-20,151,67,68,16,8,10
2017-05-19,148,61,141,21,6,6
2017-05-18,173,72,117,19,8,9
2017-05-17,148,81,115,29,10, 
2017-05-16,129,65,124,19,9, 
2017-05-15,106,54,108,21,11, 
2017-05-14,77,50,68,21,8, 
2017-05-13,89,39,59,19,5, 
2017-05-12,150,47,45,12,4, 
2017-05-11,126,88,79,16,8, 
2017-05-10,111,94,54,24,4, 
2017-05-09,132,61,48,16,5, 
2017-05-08,164,58,86,14,8, 
2017-05-07,128,76,105,29,12, 
2017-05-06,132,51,68,27,8, 
2017-05-05,267,59,60,19,6, 
2017-05-04,343,396,41,18,4, 
2017-05-03,135,588,44,20,4, 
2017-05-02,163,61,65,22,9,14
2017-05-01,101,75,108,31,16,11
2017-04-30,127,64,58,24,4,6
2017-04-29,107,93,52,19,4,4
2017-04-28,93,58,56,22,5,3
2017-04-27,71,53,62,25,5,3
2017-04-26,74,46,47,24,4,3
2017-04-25,60,47,44,21,3,3
2017-04-24,101,35,32,17,1,2
2017-04-23,103,74,51,9,3,2
2017-04-22,131,50,39,11,7,3
2017-04-21,70,66,44,18,8,3
2017-04-20,108,38,32,14,1,1
2017-04-19,115,59,30,28,3,5
2017-04-18,75,65,21,29,6,7
2017-04-17,200,80,41,12,2,2
2017-04-16,174,135,42,26,9,9
2017-04-15,88,93,57,31,13,8
2017-04-14,156,52,47,14,3,2
2017-04-13,146,75,37,34,7,9
2017-04-12,101,78,33,32,17,15
2017-04-11,78,66,44,26,6,4
2017-04-10,146,52,42,19,6,4
2017-04-09,142,57,42,24,15,5
2017-04-08,162,59,41,25,5,7
2017-04-07,163,76,33,31,5,8
2017-04-06,163,69,43,23,6,6
2017-04-05,147,66,68,21,5,6
2017-04-04,191, ,50,16,7,5
2017-04-03,214,48,43,29,19,9
2017-04-02,161,70,83,40,16,15
2017-04-01,106,74,55,34,16,14
2017-03-31,95,48,40,24,7,7
2017-03-30,160,50,41,26,5,5
2017-03-29,175,76,34,24,10,9
2017-03-28,130,65,47,20,11,5
2017-03-27,71,56,54,25,8,11
2017-03-26,52,41,41,25,3,5
2017-03-25,130,30,36,16,3,2
2017-03-24,155,37,33,26,5,10
2017-03-23,191, ,32,20,3,9
2017-03-22,195,73,32,30,8,9
2017-03-21,166,90,34,44,23,14
2017-03-20,191,75,39,29,8,7
2017-03-19,269,115,24,35,20,20
2017-03-18,243, ,70,37,24,18
2017-03-17,182, ,55,41,15,21
2017-03-16,182,56,37,30,14,8
2017-03-15,159,80,25,46,20,15
2017-03-14,105,62,21,38,18,14
2017-03-13,51,48,11,31,9,6
2017-03-12,34,31,13,26,6,5
2017-03-11,128,33,27,11,2,1
2017-03-10,143,63,11,37,11,9
2017-03-09,76,68,24,36,13,13
2017-03-08,53,35,20,30,6,6
2017-03-07,39,33,35,17,5,5
2017-03-06,81,27,30,11,3,3
2017-03-05,87,38,29,23,6,7
2017-03-04,185,54,31,22,10,13
2017-03-03,163,84,33,42,19,24
2017-03-02,108,77,25,27,14,11
2017-03-01,52,50,31,23,8,5
2017-02-28,117,40,36,16,4,5
2017-02-27,183,59,29,35,12,14
2017-02-26,119,85,32,41,16,21
2017-02-25,83,54,28,31,13,11
2017-02-24,130,40,32,31,9,10
2017-02-23,79,60,25,29,8,12
2017-02-22,161,27,29,20,5,6
2017-02-21,142, ,33,18,8,10
2017-02-20,62,55,16,25,10,13
2017-02-19,170,23,31,15,3,5
2017-02-18,178,65,32,33,18,18
2017-02-17,80, ,27,35,19,16
2017-02-16,111,51,29,17,5,5
2017-02-15,353,48,30,20,11,6
2017-02-14,242, ,17,61,27,48
2017-02-13,253, ,16,42,17,25
2017-02-12,275, ,31,40,22,39
2017-02-11,119, ,14,44,39,50
2017-02-10,28,36,25,27,13,16
2017-02-09,33,29,31,7,2,4
2017-02-08,106,40,24,3,2,3
2017-02-07,147,31,31,17,7,18
2017-02-06,59, ,21,24,16,18
2017-02-05,80,28,33,10,4,5
2017-02-04,409,12,32,16,7,9
2017-02-03,360, ,23,37,25,39
2017-02-02,223, ,6,39,32,52
2017-02-01,74, ,26,28,22,35
2017-01-31,168,19,31,10,7,6
2017-01-30,60,63,31,15,17,15
2017-01-29,118, ,28,7,5,6
2017-01-28,353,34,29,9,7,12
2017-01-27,182, ,11,28,35,36
2017-01-26,375, ,32,16,19,12
2017-01-25,304,97,5,45,19,43
2017-01-24,235, ,10,43,23,44
2017-01-23,196, ,11,38,20,49
2017-01-22,88, ,12,33,20,37
2017-01-21,99,47,20,23,9,8
2017-01-20,82,30,25,19,9,14
2017-01-19,115,22,22,19,8,7
2017-01-18,198,63,29,20,11,16
2017-01-17,225,72,19,32,10,15
2017-01-16,188, ,8,36,19, 
2017-01-15,162, ,8,35,17, 
2017-01-14,86, ,15,30,12, 
2017-01-13,63, ,24,21,9, 
2017-01-12,161,29,31,16,7, 
2017-01-11,213,59,15,40,17, 
2017-01-10,100, ,10,46,22,21
2017-01-09,78,18,24,23,6,8
2017-01-08,162, ,27,18,3,5
2017-01-07,343, ,26,26,5,21
2017-01-06,326, ,2,47,14,63
2017-01-05,289, ,7,53,15,66
2017-01-04,393,103,7,58,10,62
2017-01-03,464, ,7,81,6,71
2017-01-02,337, ,4,80,8,76
2017-01-01,383,94,16,66,5,43
2016-12-31,390, ,7,55,5,47
2016-12-30,297, ,2,54,5,43
2016-12-29,122, ,5,46,9,35
2016-12-28,138, ,18,33,6,12
2016-12-27,149, ,21,33,6,13
2016-12-26,174, ,21,32,5,28
2016-12-25,294, ,19,37,11,23
2016-12-24,233, ,2,57,17,47
2016-12-23,83, ,13,45,15,37
2016-12-22,155, ,31,25,5,9
2016-12-21,351, ,38,31,4,38
2016-12-20,325, ,10,70,6,66
2016-12-19,465, ,12,72,3,71
2016-12-18,431, ,8,75,8,87
2016-12-17,455, ,9,61,9,80
2016-12-16,279, ,6,68,17,70
2016-12-15,114,106,15,52,18,38
2016-12-14,67,50,34,31,9,17
2016-12-13,198,20,38,22,5,5
2016-12-12,327,45,29,35,7,33
2016-12-11,333, ,3,54,24,40
2016-12-10,179,156,5,62,24,52
2016-12-09,81,69,17,42,8,41
2016-12-08,127,29,35,24,4,9
2016-12-07,273,53,35,28,6,16
2016-12-06,268, ,22,54,13,39
2016-12-05,195,83,17,56,13,36
2016-12-04,451,53,41,35,4,31
2016-12-03,469, ,6,66,10,69
2016-12-02,280,297,4,80,14,75
2016-12-01,93, ,17,58,18,41
2016-11-30,195,37,31,31,6,12
2016-11-29,256,52,31,37,12,22
2016-11-28,218,97,12,45,12,49
2016-11-27,206,130,18,48,12,30
2016-11-26,393,78,36,38,6,27
2016-11-25,338,165,12,55,13,48
2016-11-24,157, ,7,60,14,51
2016-11-23,121,62,20,42,12,21
2016-11-22,47,34,21,31,7,10
2016-11-21,46,28,37,13,2,4
2016-11-20,149,16,39,8,1,3
2016-11-19,196,69,21,20,5,11
2016-11-18,279,62,40,30,4,20
2016-11-17,217,140,5,46,22,41
2016-11-16,221,103,11,41,22,31
2016-11-15,157,96,15,39,10,26
2016-11-14,141,77,12,35,10,21
2016-11-13,202,66,26,24,4,19
2016-11-12,171,125,1,38,18,32
2016-11-11,215,95,19,33,11,20
2016-11-10,211,107,2,34,12,31
2016-11-09,209, ,13,26,9,13
2016-11-08,116,122,7,39,9,22
2016-11-07,116,44,26,22,3,8
2016-11-06,161,26,24,20,2,8
2016-11-05,200,61,20,28,4,8
2016-11-04,187, ,21,46,3,27
2016-11-03,283, ,2,44,5,34
2016-11-02,189,130,5,42,8,26
2016-11-01,147,92,14,36,12,16
2016-10-31,90,58,22,26,6,8
2016-10-30,176,26,24,13,2,5
2016-10-29,110,55,19,27,9,11
2016-10-28,49,54,23,23,4,6
2016-10-27,107,35,25,18,1,4
2016-10-26,131,51,9,27,10,14
2016-10-25,180,48,15,22,3,12
2016-10-24,168, ,8,29,5,12
2016-10-23,117,53, ,25,3,11
2016-10-22,94,40,21,19,2,4
2016-10-21,148,41,12,17,1,5
2016-10-20,160, ,10,24,2,7
2016-10-19,252,68,18,27,6,13
2016-10-18,179, ,29,31,7,22
2016-10-17,154,65,12,33,8,22
2016-10-16,179,55,42,21,2,8
2016-10-15,196,73,30,26,2,9
2016-10-14,205, , ,38,3,13
2016-10-13,226, ,19,27,7,11
2016-10-12,167,95,46,28,10,13
2016-10-11,192,76,31,25,7,11
2016-10-10,184, ,23,23,2,14
2016-10-09,121, ,13,31,18,11
2016-10-08,79,49,23,19,1,3
2016-10-07,147,32,31,11,1,3
2016-10-06,132, ,6,25,1,19
2016-10-05,151,34,26,19,3,9
2016-10-04,89,54,24,26,2,15
2016-10-03,183,41,26,15,2,7
2016-10-02,257, ,84,23,4,8
2016-10-01,220, ,78,32,7,13
2016-09-30,189, ,74,32,8,13
2016-09-29,150,90,67,31,6,8
2016-09-28,79,65,54,24,5,4
2016-09-27,83,47,25,15,1,2
2016-09-26,140,23,23,18,1,7
2016-09-25,242, ,24,27,2,13
2016-09-24,214, ,111,25,5,13
2016-09-23,192, ,100,28,3,10
2016-09-22,190, ,116,23,2,9
2016-09-21,163,99,105,26,8,10
2016-09-20,103,69,47,31,5,12
2016-09-19,63,52,52,19,1,4
2016-09-18,80,32,36,20,1,3
2016-09-17,105,35,14,19,1,4
2016-09-16,224,37,27,18,2,7
2016-09-15,215,43,72,14,3,13
2016-09-14,173,84,100,20,3,12
2016-09-13,166,70,75,19,3,9
2016-09-12,121,63,78,17,2,8
2016-09-11,114,51,62,16,1,5
2016-09-10,121, ,46,12,1,8
2016-09-09,103,58,83,18,3,7
2016-09-08,99,46,50,23,1,4
2016-09-07,114,47,57,23,1,4
2016-09-06,121,49,79,13,3,6
2016-09-05,104,47,24,28,1,5
2016-09-04,178,40,69,17,1,5
2016-09-03,66,55,89,16,5,10
2016-09-02,57,32,64,14,1,3
2016-09-01,43,34,32,18,1,3
2016-08-31,88,37,30,19,1,2
2016-08-30,140,59,43,22,1,4
2016-08-29,90,63,129,23,3,7
2016-08-28,62,49,55,23,3,4
2016-08-27,68,42,45,22,3,4
2016-08-26,54,43,45,23,4,3
2016-08-25,74,36,42,20,4,3
2016-08-24,176,31,29,16,4,5
2016-08-23,155, ,73,21,5,10
2016-08-22,160,60,74,23,5,12
2016-08-21,147,59,108,17,4,14
2016-08-20,108,60,115,19,6,10
2016-08-19,95,48,80,17,4,11
2016-08-18,158,43,21,16,11,13
2016-08-17,157, ,11,16,5,15
2016-08-16,98,54,45,18,4,8
2016-08-15,108,44,74,18,2,6
2016-08-14,92,39,42,16, ,9
2016-08-13,94,48,84,17, ,6
2016-08-12,116,46,14,21,2,8
2016-08-11,162,10,34,12,2,9
2016-08-10,171, ,61,10,3,9
2016-08-09,148, ,58,12,2,9
2016-08-08,107,53,74,17,5,13
2016-08-07,94,37,81,9,2,9
2016-08-06,170,34,48,7,1,7
2016-08-05,155,71,54,10,2,10
2016-08-04,181, ,67,10,2,7
2016-08-03,163, ,84,10,3,16
2016-08-02,129,50,107,13,1,12
2016-08-01,167,60,72,12,1,11
2016-07-31,152, ,63,18,2,17
2016-07-30,193, ,60,10,1,17
2016-07-29,178,24,55,7,1,13
2016-07-28,137,53,111,12,1,13
2016-07-27,154,66,104,14,1,7
2016-07-26,74,63,105,14,2,9
2016-07-25,109,30,95,9,2,6
2016-07-24,139,40,58,10, ,7
2016-07-23,191,58,64,7,3,8
2016-07-22,134, ,67,13, ,13
2016-07-21,106,47,66,9, ,9
2016-07-20,89,12,28,8, ,8
2016-07-19,66,12,34,7,2,8
2016-07-18,227,62,33,16,2,16
2016-07-17,221,35,88,16,3,9
2016-07-16,166,58,107,15,2,12
2016-07-15,161, ,72,21,2,7
2016-07-14,140, ,33,14, ,6
2016-07-13,109,60,82,20,3,10
2016-07-12,134,44,92,15,1,7
2016-07-11,49,56,29,16,1,9
2016-07-10,150,63,83,14,1,7
2016-07-09,157,54,86,12,1,8
2016-07-08,155,66,86,12,1,10
2016-07-07,178,50,85,13,2,15
2016-07-06,153,73,119,14,3,13
2016-07-05,171,59,114,16,2,11
2016-07-04,195,69,110,10,3,11
2016-07-03,165,51,97,13,5,14
2016-07-02,131,61,104,17,3,10
2016-07-01,134,46,102,15,2,8
2016-06-30,171,41,95,11,1,10
2016-06-29,176,76,85,18, ,10
2016-06-28,129, ,70,12, ,11
2016-06-27,153,30,41,12,1,7
2016-06-26,130,69,47,21,5,10
2016-06-25,71,66,113,25,4,5
2016-06-24,78,36,77,17, ,3
2016-06-23,156,50,28,18,10,7
2016-06-22,139,57,68,20,3,19
2016-06-21,207,60,114,11,1,9
2016-06-20,162,58,109,15,1,13
2016-06-19,153,62,121,12,1,8
2016-06-18,122,69,128,20,4,7
2016-06-17,109,60,105,20,3,7
2016-06-16,105,66,60,24,3,4
2016-06-15,72,55,95,22,1,4
2016-06-14,121,31,69,13, ,4
2016-06-13,141, ,41,15,2,7
2016-06-12,152,52,42,15,2,7
2016-06-11,71,52,122,12,4,9
2016-06-10,147,31,58,12, ,3
2016-06-09,139,44,92,9,1,7
2016-06-08,238,62,117,13,4,11
2016-06-07,127,102,119,23,5,14
2016-06-06,202,48,73,11,3,10
2016-06-05,153,70,126,12,7,9
2016-06-04,179,60,106,12,8,6
2016-06-03,160,93,127,19,8,9
2016-06-02,142,76,106,23,14,10
2016-06-01,115,76,123,24,7,8
2016-05-31,88,58,78,19,3,5
2016-05-30,201,80,48,11,4,6
2016-05-29,118,89,137,21,10,10
2016-05-28,131,73,70,18,2,5
2016-05-27,152,62,101,17,9,6
2016-05-26,109,84,90,26,9,7
2016-05-25,78,69,62,17,1,3
2016-05-24,82,50,58,14,1,3
2016-05-23,157,42,59,15,2,4
2016-05-22,157,79,56,24,10,11
2016-05-21,148,81,110,27,8,8
2016-05-20,165,73,91,20,13,12
2016-05-19,165,85,102,20,13,11
2016-05-18,153,79,142,19,8,9
2016-05-17,154,75,109,15,5,7
2016-05-16,120,80,115,21,8,7
2016-05-15,114,67,57,24,2,6
2016-05-14,115,53,36,15,1,5
2016-05-13,111,53,34,12,3,4
2016-05-12,90,54,63,15,4,3
2016-05-11,180,48,35,10,1,6
2016-05-10,129,96,88,13,5,10
2016-05-09,127,68,80,19,2,5
2016-05-08,147,66,42,16,4,5
2016-05-07,116,76,80,17,9,7
2016-05-06,189,60,59,16,2,2
2016-05-05,126,204,41,9,1,4
2016-05-04,124,69,48,22,11,12
2016-05-03,105,92,61,24,3,4
2016-05-02,140,89,45,10,1,2
2016-05-01,214, ,46,6,4,5
2016-04-30,234, ,121,14,16,21
2016-04-29,173, ,116,30,6,13
2016-04-28,171,101,116,20,13,9
2016-04-27,169,90,88,30,6,9
2016-04-26,150,83,46,30,6,8
2016-04-25,149,80,73,16,6,8
2016-04-24,143,85,82,13,5,6
2016-04-23,74,93,71,23,8,6
2016-04-22,127,49,41,19,2,2
2016-04-21,177,120,48,17,1,3
2016-04-20,124,95,50,29,5,9
2016-04-19,157,63,47,20,3,5
2016-04-18,54,83,25,36,8,14
2016-04-17,53,43,39,12,1,2
2016-04-16,71,47,39,12, ,2
2016-04-15,136,51,33,17,2,4
2016-04-14,86,76,36,33,11,12
2016-04-13,213,76,47,16,1,2
2016-04-12,150,123,51,34,6,13
2016-04-11,91,70,36,24,5,7
2016-04-10,121,70,46,22,3,4
2016-04-09,143,128,49,25,6,7
2016-04-08,80,210,53,22,7,6
2016-04-07,151,95,38,10,4,3
2016-04-06,178,112,32,37,4,9
2016-04-05,166,100,35,30,14,18
2016-04-04,153,103,63,23,8,8
2016-04-03,50,82,48,21,8,6
2016-04-02,37,62,36,17,1,2
2016-04-01,114,37,34,12,2,2
2016-03-31,193,134,36,18,6,5
2016-03-30,101,162,54,30,13,11
2016-03-29,52,67,45,21,5,5
2016-03-28,166,64,41,14,2,2
2016-03-27,67,152,43,28,11,8
2016-03-26,82,52,38,25,3,4
2016-03-25,105,54,34,25,2,4
2016-03-24,47,59,34,31,7,12
2016-03-23,76,29,33,18,1,3
2016-03-22,175,38,33,19,3,6
2016-03-21,198,129,26,41,11,13
2016-03-20,161,112,45,40,10,14
2016-03-19,153,78,42,32,6,11
2016-03-18,262,72,38,22,7,10
2016-03-17,303,142,42,49,7,16
2016-03-16,281,174,47,48,15,17
2016-03-15,187,139,46,35,12,14
2016-03-14,163,118,34,24,10,11
2016-03-13,104,87,31,30,8,10
2016-03-12,190,67,35,30,5,12
2016-03-11,106,106,18,55,16,21
2016-03-10,67,75,32,35,6,12
2016-03-09,50,57,34,16,4,5
2016-03-08,52,32,34,14,2,4
2016-03-07,100,30,32,10,2,5
2016-03-06,193,107,35,30,7,18
2016-03-05,161,190,9,55,18,25
2016-03-04,325,215,33,24,4,8
2016-03-03,347,227,20,55,19,35
2016-03-02,300,140,27,51,18,28
2016-03-01,183,177,34,59,19,35
2016-02-29,91,92,23,37,12,16
2016-02-28,103,49,31,18,4,8
2016-02-27,115,63,35,20,4,9
2016-02-26,79,61,32,27,7,11
2016-02-25,94,54,33,20,5,8
2016-02-24,103,56,30,25,5,9
2016-02-23,44,55,32,25,5,11
2016-02-22,136,26,35,11,2,4
2016-02-21,181,79,37,28,7,19
2016-02-20,63,84,34,31,10,21
2016-02-19,110,28,38,11,3,7
2016-02-18,70,56,36,25,5,16
2016-02-17,119,47,36,17,4,9
2016-02-16,51,50,32,18,6,11
2016-02-15,45,48,35,12,3,6
2016-02-14,30,44,38,10,2,5
2016-02-13,44,25,41,7,1,2
2016-02-12,267,23,36,13,2,9
2016-02-11,227,136,23,33,11,38
2016-02-10,195,117,11,32,19,32
2016-02-09,174,90,25,25,22,26
2016-02-08,276,52,35,18,13,35
2016-02-07,201,253,36,17,21,18
2016-02-06,102,96,37,19,15,30
2016-02-05,58,45,36,13,7,10
2016-02-04,94,47,39,10,3,6
2016-02-03,191,35,31,19,7,10
2016-02-02,110,117,18,45,15,46
2016-02-01,100,51,27,25,8,13
2016-01-31,90,48,31,27,6,13
2016-01-30,151,47,31,17,5,8
2016-01-29,148,67,24,36,9,20
2016-01-28,233,76,27,32,12,18
2016-01-27,255,119,15,61,25,34
2016-01-26,96,124,13,57,24,44
2016-01-25,129,63,30,22,7,9
2016-01-24,66,59,21,30,12,16
2016-01-23,65,18,30,11,5,8
2016-01-22,71,71,28,8,2,4
2016-01-21,175,51,34,11,2,7
2016-01-20,239,77,19,32,13,23
2016-01-19,148,106,12,54,27,46
2016-01-18,77,72,24,31,8,19
2016-01-17,124,88,34,12,3,5
2016-01-16,192,67,27,14,5,8
2016-01-15,299,102,4,31,20,25
2016-01-14,264,132,13,42,33,48
2016-01-13,118,122,20,36,26,56
2016-01-12,66,63,20,28,14,15
2016-01-11,77,38,28,13,6,6
2016-01-10,260,44,32,15,5,7
2016-01-09,239,96,21,31,23,42
2016-01-08,82,132,11,40,20,36
2016-01-07,66,36,25,18,7,10
2016-01-06,123,36,24,15,6,6
2016-01-05,99,77,24,21,9,19
2016-01-04,167,50,18,21,5,8
2016-01-03,245,81,24,25,4,18
2016-01-02, ,171,15,24,9,22
2015-12-31,211, , , , , 
2015-12-30,273,117,9,37,12,37
2015-12-29,465,55,20,33,9,42
2015-12-28,235,361,9,47,13,59
2015-12-27,103,116,8,33,6,37
2015-12-26,256,48,16,15,6,9
2015-12-25,377,201,16,35,3,30
2015-12-24,458,186,7,46,1,50
