date, pm25, pm10, o3, no2, so2, co
2021/6/1, 81, 23, 40, 4, 2, 3
2021/6/2, 46, 35, 43, 7, 3, 4
2021/6/3, 72, 49, 76, 7, 4, 4
2021/6/4, 71, 47, 52, 12, 6, 6
2021/6/5, 68, 44, 96, 9, 5, 5
2021/6/6, 74, 47, 73, 3, 3, 8
2021/6/7, 96, 15, 45, 2, 2, 4
2021/6/8, 44, 11, 33, 2, 2, 2
2021/6/9, 24, 18, 24, 8, 2, 3
2021/6/10, 56, 30, 58, 13, 4, 5
2021/6/11, 77, 27, 50, 6, 3, 5
2021/6/12, 61, 18, 46, 4, 2, 3
2021/6/13, 45, 25, 36, 3, 2, 
2021/6/14, 58, 17, 41, 2, 2, 4
2021/6/15, 49, 22, 35, 5, 3, 4
2021/6/16, 47, 21, 32, 8, 2, 3
2021/6/17, 46, 26, 43, 6, 3, 4
2021/6/18, 51, 43, 82, 9, 4, 4
2021/6/19, 58, 40, 44, 6, 3, 3
2021/6/20, 66, 22, 55, 7, 4, 3
2021/6/21, 43, 38, 57, 5, 4, 4
2021/6/22, 75, 35, 62, 6, 4, 4
2021/6/23, 69, 39, 68, 7, 4, 5
2021/6/24, 68, 33, 48, 5, 2, 5
2021/6/25, 76, 25, 44, 4, 3, 3
2021/6/26, 61, 21, 31, 3, 2, 4
2021/6/27, 61, 35, 35, 6, 3, 5
2021/6/28, 85, 31, 36, 6, 3, 5
2021/6/29, 78, 22, 53, 4, 2, 4
2021/6/30, 53, 33, 49, 6, 2, 5
2021/1/4, 131, 32, 28, 8, 9, 4
2021/1/5, 77, 48, 26, 9, 7, 4
2021/1/6, 67, 45, 25, 4, 5, 2
2021/1/7, 52, 31, 27, 6, 7, 4
2021/1/8, 70, 27, 27, 7, 7, 3
2021/1/9, 74, 29, 27, 11, 8, 5
2021/1/10, 81, 32, 21, 11, 8, 5
2021/1/11, 76, 79, 22, 15, 11, 7
2021/1/12, 108, 97, 28, 13, 10, 6
2021/1/13, 113, 30, 35, 4, 5, 4
2021/1/14, 56, 46, 28, 6, 5, 3
2021/1/15, 80, 29, 28, 6, 7, 2
2021/1/16, 65, 33, 29, 8, 8, 4
2021/1/17, 68, 43, 28, 7, 8, 3
2021/1/18, 70, 31, 31, 6, 5, 3
2021/1/19, 54, 23, 28, 7, 5, 3
2021/1/20, 49, 69, 15, 11, 4, 9
2021/1/21, 138, 97, 23, 14, 7, 10
2021/1/22, 173, 136, 9, 29, 10, 18
2021/1/23, 215, 106, 20, 25, 12, 13
2021/1/24, 185, 59, 26, 14, 8, 10
2021/1/25, 133, 98, 22, 20, 6, 15
2021/1/26, 174, 53, 54, 10, 15, 6
2021/1/27, 108, 37, 29, 5, 4, 3
2021/1/28, 71, 33, 29, 7, 4, 4
2021/1/29, 62, 61, 33, 9, 6, 6
2021/1/30, 112, 63, 32, 10, 4, 10
2021/1/31, 114, 77, 28, 14, 6, 9
2021/2/1, 135, 35, 26, 7, 6, 3
2021/2/2, 73, 55, 20, 15, 7, 7
2021/2/3, 120, 57, 29, 14, 9, 7
2021/2/4, 114, 92, 35, 17, 10, 9
2021/2/5, 162, 101, 24, 18, 11, 9
2021/2/6, 170, 44, 28, 8, 5, 5
2021/2/7, 95, 29, 31, 6, 5, 3
2021/2/8, 66, 62, 36, 16, 9, 8
2021/2/9, 140, 84, 31, 15, 8, 9
2021/2/10, 166, 87, 38, 9, 4, 11
2021/2/11, 173, 53, 35, 5, 5, 4
2021/2/12, 134, 45, 32, 5, 3, 7
2021/2/13, 124, 45, 25, 6, 2, 7
2021/2/14, 111, 34, 32, 3, 3, 2
2021/2/15, 50, 126, 33, 4, 4, 3
2021/2/16, 59, 40, 29, 2, 4, 2
2021/2/17, 52, 38, 32, 5, 5, 4
2021/2/18, 66, 81, 48, 12, 10, 9
2021/2/19, 150, 94, 42, 15, 9, 10
2021/2/20, 172, 85, 34, 13, 6, 12
2021/2/21, 165, 45, 37, 5, 4, 3
2021/2/22, 71, 36, 31, 6, 5, 3
2021/2/23, 61, 38, 32, 10, 6, 6
2021/2/24, 94, 55, 39, 12, 5, 7
2021/2/25, 123, 94, 33, 16, 9, 10
2021/2/26, 176, 54, 42, 9, 7, 5
2021/2/27, 122, 36, 27, 10, 3, 4
2021/2/28, 92, 36, 33, 6, 4, 4
2021/3/1, 76, 54, 38, 8, 6, 6
2021/3/2, 104, 46, 36, 11, 5, 5
2021/3/3, 107, 44, 37, 9, 4, 4
2021/3/4, 95, 56, 26, 9, 3, 4
2021/3/5, 98, 48, 29, 7, 6, 4
2021/3/6, 72, 61, 32, 12, 8, 8
2021/3/7, 136, 59, 29, 15, 8, 7
2021/3/8, 131, 118, 51, 18, 10, 10
2021/3/9, 207, 144, 61, 17, 8, 10
2021/3/10, 240, 86, 31, 13, 4, 12
2021/3/11, 178, 78, 35, 13, 8, 7
2021/3/12, 167, 64, 37, 12, 5, 6
2021/3/13, 145, 79, 48, 13, 5, 8
2021/3/14, 166, 75, 46, 12, 3, 6
2021/3/15, 152, 61, 36, 8, 4, 3
2021/3/16, 72, 66, 37, 11, 7, 4
2021/3/17, 89, 79, 22, 18, 8, 7
2021/3/18, 137, 91, 30, 21, 7, 9
2021/3/19, 165, 70, 36, 12, 3, 8
2021/3/20, 155, 30, 35, 7, 3, 3
2021/3/21, 65, 67, 22, 17, 7, 7
2021/3/22, 84, 98, 46, 13, 7, 3
2021/3/23, 109, 93, 43, 10, 4, 6
2021/3/24, 152, 94, 59, 20, 6, 7
2021/3/25, 158, 56, 56, 6, 2, 4
2021/3/26, 121, 33, 55, 4, 2, 7
2021/3/27, 89, 145, 31, 14, 3, 8
2021/3/28, 162, 206, 31, 12, 7, 5
2021/3/29, 101, 95, 33, 17, 9, 6
2021/3/30, 109, 73, 36, 18, 8, 4
2021/3/31, 97, 67, 73, 9, 6, 4
2020/10/1, 97, 36, 30, 9, 3, 7
2020/10/2, 71, 17, 35, 9, 3, 3
2020/10/3, 27, 22, 27, 8, 3, 3
2020/10/4, 31, 20, 24, 8, 3, 2
2020/10/5, 32, 24, 41, 14, 4, 4
2020/10/6, 43, 58, 66, 21, 6, 5
2020/10/7, 106, 63, 63, 21, 5, 7
2020/10/8, 130, 37, 47, 16, 3, 5
2020/10/9, 85, 26, 33, 22, 3, 3
2020/10/10, 53, 40, 46, 17, 6, 4
2020/10/11, 75, 21, 29, 18, 4, 3
2020/10/12, 35, 30, 38, 21, 4, 3
2020/10/13, 47, 25, 23, 17, 4, 3
2020/10/14, 33, 55, 37, 13, 4, 4
2020/10/15, 95, 47, 29, 11, 3, 5
2020/10/16, 104, 34, 41, 11, 5, 4
2020/10/17, 67, 59, 36, 13, 6, 7
2020/10/18, 101, 94, 73, 12, 5, 8
2020/10/19, 156, 75, 82, 13, 5, 7
2020/10/20, 144, 74, 62, 10, 4, 7
2020/10/21, 122, 39, 26, 8, 3, 3
2020/10/22, 45, 26, 28, 6, 2, 2
2020/10/23, 37, 32, 32, 11, 5, 4
2020/10/24, 60, 70, 45, 16, 6, 4
2020/10/25, 126, 92, 55, 21, 6, 7
2020/10/26, 162, 56, 34, 12, 5, 4
2020/10/27, 97, 31, 29, 13, 5, 2
2020/10/28, 54, 39, 19, 16, 5, 4
2020/10/29, 64, 73, 29, 19, 10, 9
2020/10/30, 126, 86, 30, 19, 5, 8
2020/10/31, 156, 64, 26, 11, 4, 5
2020/11/1, 87, 34, 22, 11, 5, 2
2020/11/2, 49, 30, 25, 7, 4, 2
2020/11/3, 41, 37, 26, 16, 6, 5
2020/11/4, 67, 75, 30, 20, 7, 9
2020/11/5, 136, 93, 37, 14, 6, 7
2020/11/6, 143, 69, 27, 14, 7, 5
2020/11/7, 97, 45, 24, 8, 3, 2
2020/11/8, 42, 33, 24, 11, 4, 3
2020/11/9, 52, 52, 21, 18, 8, 8
2020/11/10, 87, 60, 32, 20, 8, 5
2020/11/11, 111, 67, 39, 13, 5, 5
2020/11/12, 109, 53, 23, 13, 5, 5
2020/11/13, 90, 50, 34, 19, 7, 6
2020/11/14, 93, 130, 40, 17, 6, 9
2020/11/15, 185, 131, 41, 14, 3, 10
2020/11/16, 197, 73, 45, 7, 3, 5
2020/11/17, 160, 21, 36, 6, 2, 5
2020/11/18, 48, 15, 25, 6, 2, 2
2020/11/19, 42, 22, 26, 7, 4, 2
2020/11/20, 44, 41, 20, 16, 7, 6
2020/11/21, 85, 20, 23, 6, 4, 2
2020/11/22, 48, 23, 27, 10, 5, 3
2020/11/23, 55, 40, 18, 16, 6, 6
2020/11/24, 79, 56, 21, 18, 9, 6
2020/11/25, 119, 32, 20, 10, 7, 4
2020/11/26, 72, 25, 22, 6, 4, 3
2020/11/27, 57, 18, 24, 7, 6, 1
2020/11/28, 41, 26, 23, 10, 5, 3
2020/11/29, 70, 34, 22, 12, 7, 4
2020/11/30, 82, 33, 26, 13, 7, 5
2020/12/1, 83, 51, 20, 13, 7, 6
2020/12/2, 118, 33, 26, 11, 8, 2
2020/12/3, 73, 26, 27, 11, 5, 3
2020/12/4, 70, 40, 24, 16, 7, 6
2020/12/5, 85, 80, 14, 18, 7, 9
2020/12/6, 162, 35, 25, 11, 8, 4
2020/12/7, 87, 37, 22, 16, 6, 6
2020/12/8, 83, 82, 18, 22, 9, 8
2020/12/9, 150, 80, 18, 26, 9, 10
2020/12/10, 152, 67, 15, 21, 9, 9
2020/12/11, 140, 50, 22, 14, 7, 6
2020/12/12, 104, 49, 26, 7, 4, 3
2020/12/13, 66, 30, 22, 7, 7, 2
2020/12/14, 58, 25, 23, 9, 7, 3
2020/12/15, 61, 33, 35, 11, 7, 4
2020/12/16, 83, 51, 16, 20, 9, 7
2020/12/17, 106, 34, 26, 8, 6, 3
2020/12/18, 65, 34, 27, 12, 7, 5
2020/12/19, 65, 42, 26, 13, 6, 6
2020/12/20, 81, 46, 26, 17, 7, 7
2020/12/21, 101, 94, 25, 23, 12, 10
2020/12/22, 174, 94, 24, 22, 10, 10
2020/12/23, 170, 33, 27, 7, 6, 2
2020/12/24, 66, 39, 25, 10, 5, 5
2020/12/25, 78, 63, 25, 14, 8, 8
2020/12/26, 127, 85, 21, 17, 9, 10
2020/12/27, 159, 88, 13, 23, 10, 12
2020/12/28, 167, 45, 24, 5, 5, 1
2020/12/29, 67, 28, 26, 3, 4, 2
2020/12/30, 43, 27, 28, 8, 7, 4
2020/12/31, 55, 34, 26, 9, 7, 5
2021/1/1, 76, 45, 24, 12, 9, 5
2021/1/2, 101, 51, 27, 9, 8, 6
2021/1/3, 109, 60, 18, 12, 8, 8
2020/7/1, 80, 52, 69, 5, 3, 6
2020/7/2, 105, 22, 53, 5, 4, 4
2020/7/3, 50, 31, 59, 8, 4, 4
2020/7/4, 61, 28, 46, 5, 3, 4
2020/7/5, 56, 26, 35, 8, 3, 5
2020/7/6, 68, 37, 72, 7, 4, 6
2020/7/7, 73, 35, 67, 7, 5, 4
2020/7/8, 70, 47, 72, 9, 5, 5
2020/7/9, 91, 43, 88, 10, 4, 5
2020/7/10, 77, 35, 55, 10, 4, 5
2020/7/11, 73, 23, 38, 7, 3, 5
2020/7/12, 54, 27, 38, 8, 3, 4
2020/7/13, 61, 41, 104, 10, 4, 8
2020/7/14, 82, 51, 85, 9, 4, 14
2020/7/15, 120, 46, 87, 11, 3, 28
2020/7/16, 102, 37, 52, 10, 5, 7
2020/7/17, 74, 18, 42, 7, 3, 4
2020/7/18, 44, 8, 38, 7, 3, 5
2020/7/19, 27, 24, 59, 8, 3, 5
2020/7/20, 62, 52, 103, 17, 4, 6
2020/7/21, 107, 36, 58, 10, 4, 4
2020/7/22, 82, 34, 42, 8, 3, 5
2020/7/23, 66, 53, 70, 12, 5, 5
2020/7/24, 74, 32, 60, 11, 4, 5
2020/7/25, 56, 15, 34, 7, 3, 3
2020/7/26, 33, 10, 42, 6, 2, 2
2020/7/27, 25, 10, 32, 6, 3, 2
2020/7/28, 30, 22, 47, 9, 3, 7
2020/7/29, 62, 28, 68, 11, 2, 6
2020/7/30, 59, 22, 43, 10, 3, 3
2020/7/31, 52, 14, 39, 10, 4, 3
2020/8/1, 44, 18, 47, 7, 2, 4
2020/8/2, 53, 36, 64, 10, 3, 6
2020/8/3, 78, 17, 54, 9, 4, 4
2020/8/4, 35, 21, 26, 7, 2, 3
2020/8/5, 39, 22, 41, 8, 3, 3
2020/8/6, 44, 30, 61, 10, 3, 4
2020/8/7, 59, 23, 41, 8, 3, 4
2020/8/8, 46, 22, 39, 8, 3, 4
2020/8/9, 52, 27, 52, 9, 4, 5
2020/8/10, 71, 37, 75, 10, 4, 4
2020/8/11, 83, 22, 41, 6, 3, 3
2020/8/12, 60, 16, 34, 9, 2, 2
2020/8/13, 46, 38, 71, 9, 2, 7
2020/8/14, 83, 33, 41, 11, 2, 7
2020/8/15, 76, 13, 33, 8, 2, 5
2020/8/16, 35, 27, 58, 9, 3, 5
2020/8/17, 67, 40, 64, 8, 3, 4
2020/8/18, 79, 26, 40, 11, 2, 5
2020/8/19, 54, 31, 24, 14, 3, 6
2020/8/20, 65, 43, 55, 17, 4, 8
2020/8/21, 65, 38, 57, 11, 5, 6
2020/8/22, 71, 38, 67, 10, 3, 4
2020/8/23, 81, 18, 32, 9, 3, 4
2020/8/24, 56, 26, 52, 12, 3, 7
2020/8/25, 60, 16, 28, 9, 2, 6
2020/8/26, 44, 12, 31, 8, 3, 6
2020/8/27, 38, 24, 44, 9, 2, 3
2020/8/28, 55, 35, 56, 11, 2, 5
2020/8/29, 69, 38, 60, 10, 3, 7
2020/8/30, 78, 21, 29, 9, 3, 5
2020/8/31, 48, 26, 55, 11, 3, 8
2020/9/1, 55, 38, 62, 11, 2, 7
2020/9/2, 68, 25, 29, 9, 3, 2
2020/9/3, 40, 31, 73, 13, 4, 5
2020/9/4, 49, 29, 76, 11, 2, 4
2020/9/5, 54, 49, 61, 8, 2, 3
2020/9/6, 80, 50, 50, 11, 4, 6
2020/9/7, 94, 26, 37, 11, 3, 3
2020/9/8, 52, 32, 37, 11, 4, 4
2020/9/9, 56, 22, 31, 10, 3, 3
2020/9/10, 40, 30, 50, 10, 4, 5
2020/9/11, 54, 30, 37, 11, 3, 5
2020/9/12, 67, 39, 38, 13, 4, 5
2020/9/13, 70, 29, 46, 10, 5, 5
2020/9/14, 63, 28, 52, 10, 3, 5
2020/9/15, 61, 17, 41, 9, 5, 5
2020/9/16, 40, 34, 35, 8, 2, 3
2020/9/17, 36, 25, 31, 8, 3, 3
2020/9/18, 35, 31, 35, 9, 3, 4
2020/9/19, 44, 30, 36, 11, 4, 3
2020/9/20, 56, 33, 48, 13, 4, 4
2020/9/21, 65, 29, 47, 13, 2, 3
2020/9/22, 61, 42, 49, 13, 2, 4
2020/9/23, 79, 32, 28, 12, 2, 5
2020/9/24, 62, 31, 35, 7, 3, 3
2020/9/25, 56, 49, 57, 9, 5, 6
2020/9/26, 77, 48, 70, 9, 4, 5
2020/9/27, 94, 33, 44, 12, 2, 3
2020/9/28, 66, 27, 24, 9, 4, 4
2020/9/29, 63, 41, 38, 11, 5, 5
2020/9/30, 84, 47, 39, 10, 5, 4
2020/4/1, 34, 62, 47, 13, 6, 6
2020/4/2, 107, 84, 39, 16, 7, 8
2020/4/3, 156, 57, 39, 6, 3, 2
2020/4/4, 52, 52, 40, 12, 4, 3
2020/4/5, 59, 89, 75, 20, 9, 6
2020/4/6, 122, 72, 41, 13, 6, 5
2020/4/7, 96, 40, 42, 10, 4, 2
2020/4/8, 54, 54, 43, 12, 5, 3
2020/4/9, 89, 64, 48, 12, 8, 5
2020/4/10, 133, 61, 49, 14, 9, 7
2020/4/11, 112, 72, 56, 13, 6, 5
2020/4/12, 121, 64, 71, 13, 6, 5
2020/4/13, 114, 81, 91, 17, 11, 6
2020/4/14, 143, 74, 80, 7, 5, 6
2020/4/15, 133, 56, 84, 6, 3, 4
2020/4/16, 108, 54, 43, 8, 3, 6
2020/4/17, 112, 73, 51, 13, 4, 7
2020/4/18, 155, 91, 55, 17, 4, 7
2020/4/19, 167, 24, 38, 6, 3, 3
2020/4/20, 56, 35, 36, 3, 2, 1
2020/4/21, 31, 66, 34, 4, 2, 3
2020/4/22, 55, 45, 38, 7, 3, 3
2020/4/23, 50, 59, 46, 5, 3, 4
2020/4/24, 71, 56, 45, 5, 3, 2
2020/4/25, 64, 38, 45, 8, 3, 3
2020/4/26, 61, 49, 65, 10, 6, 4
2020/4/27, 93, 62, 90, 14, 8, 5
2020/4/28, 112, 67, 100, 13, 5, 5
2020/4/29, 112, 47, 51, 6, 3, 4
2020/4/30, 89, 36, 45, 6, 3, 6
2020/5/1, 84, 38, 61, 5, 3, 6
2020/5/2, 93, 23, 34, 4, 1, 4
2020/5/3, 66, 34, 35, 7, 3, 3
2020/5/4, 67, 52, 54, 10, 5, 6
2020/5/5, 93, 35, 58, 10, 5, 5
2020/5/6, 71, 33, 49, 9, 4, 4
2020/5/7, 57, 28, 48, 5, 2, 4
2020/5/8, 58, 23, 49, 5, 2, 5
2020/5/9, 63, 68, 59, 11, 4, 9
2020/5/10, 131, 41, 32, 10, 5, 4
2020/5/11, 36, 41, 38, 7, 3, 3
2020/5/12, 45, 77, 66, 10, 4, 4
2020/5/13, 68, 72, 52, 8, 3, 3
2020/5/14, 83, 21, 47, 3, 2, 5
2020/5/15, 37, 21, 47, 5, 2, 4
2020/5/16, 56, 52, 49, 14, 2, 6
2020/5/17, 99, 29, 46, 14, 2, 4
2020/5/18, 55, 19, 38, 4, 2, 3
2020/5/19, 45, 30, 46, 5, 2, 4
2020/5/20, 64, 29, 45, 5, 2, 4
2020/5/21, 71, 30, 52, 5, 2, 4
2020/5/22, 65, 35, 42, 4, 1, 5
2020/5/23, 79, 20, 50, 6, 3, 5
2020/5/24, 57, 41, 66, 9, 7, 6
2020/5/25, 86, 37, 63, 7, 3, 5
2020/5/26, 71, 59, 49, 8, 4, 6
2020/5/27, 123, 38, 50, 7, 2, 4
2020/5/28, 77, 21, 51, 5, 2, 3
2020/5/29, 37, 48, 68, 9, 3, 5
2020/5/30, 82, 43, 42, 8, 2, 7
2020/5/31, 84, 28, 77, 8, 4, 4
2020/6/1, 50, 32, 53, 4, 2, 4
2020/6/2, 51, 72, 112, 8, 3, 8
2020/6/3, 105, 63, 54, 9, 4, 6
2020/6/4, 97, 29, 50, 8, 4, 3
2020/6/5, 48, 40, 80, 9, 3, 4
2020/6/6, 67, 46, 65, 6, 2, 4
2020/6/7, 75, 30, 43, 4, 2, 4
2020/6/8, 63, 44, 44, 5, 2, 4
2020/6/9, 75, 33, 41, 6, 3, 5
2020/6/10, 71, 35, 42, 8, 2, 5
2020/6/11, 76, 47, 45, 15, 4, 6
2020/6/12, 79, 19, 44, 8, 4, 5
2020/6/13, 36, 29, 45, 8, 4, 4
2020/6/14, 41, 50, 104, 9, 6, 7
2020/6/15, 70, 30, 57, 7, 5, 3
2020/6/16, 42, 70, 102, 9, 7, 7
2020/6/17, 93, 71, 79, 8, 4, 7
2020/6/18, 106, 51, 90, 9, 6, 6
2020/6/19, 74, 79, 115, 9, 6, 8
2020/6/20, 131, 53, 87, 7, 5, 6
2020/6/21, 96, 33, 52, 7, 4, 4
2020/6/22, 54, 30, 43, 6, 3, 4
2020/6/23, 62, 8, 47, 2, 3, 4
2020/6/24, 20, 35, 54, 6, 4, 6
2020/6/25, 75, 40, 66, 6, 4, 7
2020/6/26, 80, 45, 77, 6, 4, 6
2020/6/27, 102, 38, 65, 8, 5, 5
2020/6/28, 77, 46, 45, 8, 4, 6
2020/6/29, 89, 42, 60, 7, 4, 5
2020/6/30, 81, 37, 71, 6, 4, 7
2020/1/1, 107, 83, 7, 22, 10, 14
2020/1/2, 160, 74, 35, 25, 12, 13
2020/1/3, 150, 82, 11, 28, 11, 17
2020/1/4, 161, 52, 18, 16, 8, 8
2020/1/5, 126, 55, 17, 8, 4, 9
2020/1/6, 132, 62, 27, 10, 6, 8
2020/1/7, 134, 38, 24, 4, 5, 4
2020/1/8, 79, 39, 20, 9, 9, 6
2020/1/9, 93, 64, 15, 21, 13, 12
2020/1/10, 136, 39, 25, 10, 8, 6
2020/1/11, 89, 34, 23, 6, 5, 6
2020/1/12, 81, 44, 19, 12, 10, 7
2020/1/13, 105, 39, 22, 10, 11, 7
2020/1/14, 92, 45, 27, 12, 9, 8
2020/1/15, 113, 59, 24, 15, 11, 9
2020/1/16, 136, 55, 26, 12, 10, 10
2020/1/17, 122, 101, 23, 16, 10, 13
2020/1/18, 180, 68, 32, 11, 4, 9
2020/1/19, 120, 43, 28, 9, 5, 6
2020/1/20, 80, 26, 27, 9, 5, 4
2020/1/21, 55, 54, 31, 12, 5, 7
2020/1/22, 100, 83, 25, 14, 5, 11
2020/1/23, 141, 45, 28, 9, 12, 8
2020/1/24, 110, 100, 32, 11, 14, 14
2020/1/25, 184, 110, 27, 16, 16, 16
2020/1/26, 202, 80, 29, 11, 12, 14
2020/1/27, 157, 154, 30, 18, 9, 21
2020/1/28, 245, 80, 37, 6, 7, 8
2020/1/29, 167, 52, 32, 3, 5, 5
2020/1/30, 115, 46, 30, 9, 10, 7
2020/1/31, 111, 50, 32, 6, 7, 6
2020/2/1, 119, 60, 26, 10, 9, 7
2020/2/2, 131, 46, 28, 8, 7, 6
2020/2/3, 104, 35, 28, 6, 7, 6
2020/2/4, 75, 32, 24, 4, 6, 4
2020/2/5, 66, 29, 23, 11, 12, 5
2020/2/6, 75, 73, 22, 9, 6, 10
2020/2/7, 148, 63, 36, 7, 8, 10
2020/2/8, 139, 97, 34, 13, 9, 10
2020/2/9, 186, 108, 42, 13, 5, 14
2020/2/10, 192, 69, 44, 7, 4, 8
2020/2/11, 156, 37, 34, 8, 3, 6
2020/2/12, 94, 36, 31, 9, 3, 6
2020/2/13, 91, 47, 20, 8, 2, 9
2020/2/14, 119, 69, 30, 3, 3, 5
2020/2/15, 60, 79, 29, 1, 3, 3
2020/2/16, 39, 38, 30, 3, 4, 4
2020/2/17, 51, 44, 24, 19, 10, 7
2020/2/18, 104, 52, 29, 11, 4, 11
2020/2/19, 122, 56, 35, 7, 4, 8
2020/2/20, 129, 64, 24, 15, 4, 7
2020/2/21, 134, 52, 34, 12, 5, 7
2020/2/22, 99, 35, 35, 17, 7, 4
2020/2/23, 69, 60, 34, 8, 4, 6
2020/2/24, 117, 53, 29, 9, 5, 7
2020/2/25, 101, 38, 32, 7, 4, 3
2020/2/26, 82, 38, 27, 10, 7, 4
2020/2/27, 82, 42, 23, 12, 5, 4
2020/2/28, 101, 65, 22, 13, 4, 7
2020/2/29, 156, 60, 34, 12, 5, 8
2020/3/1, 128, 30, 36, 7, 5, 3
2020/3/2, 72, 43, 35, 11, 5, 4
2020/3/3, 110, 28, 34, 4, 4, 2
2020/3/4, 73, 34, 34, 9, 4, 4
2020/3/5, 82, 47, 45, 10, 5, 4
2020/3/6, 100, 32, 36, 6, 3, 3
2020/3/7, 71, 40, 42, 8, 2, 4
2020/3/8, 93, 60, 25, 11, 3, 7
2020/3/9, 137, 32, 35, 7, 6, 3
2020/3/10, 69, 45, 31, 9, 4, 3
2020/3/11, 58, 69, 31, 10, 6, 4
2020/3/12, 115, 39, 34, 7, 6, 3
2020/3/13, 53, 50, 31, 11, 5, 5
2020/3/14, 86, 56, 33, 5, 4, 2
2020/3/15, 54, 60, 28, 11, 5, 4
2020/3/16, 78, 76, 33, 17, 8, 7
2020/3/17, 128, 76, 69, 13, 7, 5
2020/3/18, 126, 39, 30, 4, 3, 2
2020/3/19, 35, 66, 40, 14, 7, 5
2020/3/20, 84, 60, 45, 8, 4, 4
2020/3/21, 91, 54, 40, 14, 9, 8
2020/3/22, 100, 43, 41, 10, 5, 3
2020/3/23, 78, 46, 58, 12, 5, 5
2020/3/24, 91, 36, 50, 7, 3, 3
2020/3/25, 69, 36, 40, 7, 3, 4
2020/3/26, 74, 35, 34, 6, 5, 3
2020/3/27, 42, 43, 34, 8, 4, 3
2020/3/28, 49, 32, 35, 13, 6, 3
2020/3/29, 47, , , , , 
2019/10/1, 108, 55, 53, 5, 2, 5
2019/10/2, 103, 66, 53, 7, 4, 5
2019/10/3, 111, 46, 16, 6, 3, 2
2019/10/4, 51, 31, 27, 6, 3, 2
2019/10/5, 38, 36, 27, 8, 3, 2
2019/10/6, 52, 52, 42, 7, 4, 4
2019/10/7, 80, 25, 23, 4, 3, 1
2019/10/8, 22, 29, 36, 8, 3, 3
2019/10/9, 40, 53, 38, 9, 3, 3
2019/10/10, 98, 47, 25, 12, 4, 5
2019/10/11, 86, 62, 26, 18, 9, 8
2019/10/12, 98, 58, 17, 13, 7, 6
2019/10/13, 81, 26, 24, 5, 3, 1
2019/10/14, 36, 27, 27, 6, 3, 2
2019/10/15, 44, 56, 25, 16, 5, 5
2019/10/16, 103, 51, 35, 12, 5, 5
2019/10/17, 97, 58, 39, 10, 3, 5
2019/10/18, 117, 106, 59, 11, 5, 9
2019/10/19, 180, 108, 53, 14, 5, 8
2019/10/20, 182, 117, 58, 11, 3, 8
2019/10/21, 186, 82, 51, 10, 4, 7
2019/10/22, 145, 94, 50, 15, 3, 8
2019/10/23, 150, 71, 43, 8, 2, 7
2019/10/24, 130, 14, 25, 4, 3, 1
2019/10/25, 27, 29, 23, 10, 3, 3
2019/10/26, 55, 67, 32, 16, 6, 4
2019/10/27, 120, 77, 29, 12, 6, 4
2019/10/28, 107, 30, 26, 7, 3, 2
2019/10/29, 36, 103, 42, 17, 6, 4
2019/10/30, 126, 157, 30, 22, 8, 8
2019/10/31, 154, 41, 23, 11, 6, 3
2019/11/1, 68, 53, 22, 16, 6, 3
2019/11/2, 84, 57, 20, 12, 7, 4
2019/11/3, 80, 48, 22, 12, 6, 4
2019/11/4, 88, 48, 23, 10, 5, 4
2019/11/5, 78, 52, 18, 15, 9, 4
2019/11/6, 77, 37, 33, 7, 4, 4
2019/11/7, 48, 64, 23, 15, 7, 9
2019/11/8, 115, 73, 29, 15, 6, 12
2019/11/9, 141, 61, 43, 7, 3, 9
2019/11/10, 114, 33, 26, 8, 4, 7
2019/11/11, 63, 34, 22, 11, 5, 6
2019/11/12, 53, 48, 22, 8, 4, 6
2019/11/13, 74, 48, 23, 11, 4, 7
2019/11/14, 60, 58, 22, 10, 5, 8
2019/11/15, 93, 23, 26, 4, 4, 6
2019/11/16, 56, 41, 34, 7, 3, 8
2019/11/17, 82, 50, 22, 3, 3, 2
2019/11/18, 50, 43, 23, 7, 3, 2
2019/11/19, 55, 39, 19, 14, 4, 4
2019/11/20, 69, 64, 23, 14, 5, 6
2019/11/21, 106, 37, 26, 7, 5, 5
2019/11/22, 56, 60, 19, 13, 4, 7
2019/11/23, 124, 25, 17, 6, 3, 4
2019/11/24, 60, 27, 17, 7, 5, 3
2019/11/25, 39, 41, 18, 14, 6, 6
2019/11/26, 84, 28, 19, 5, 4, 3
2019/11/27, 36, 37, 21, 8, 6, 4
2019/11/28, 68, 49, 17, 15, 13, 6
2019/11/29, 110, 76, 16, 18, 8, 9
2019/11/30, 147, 56, 15, 13, 8, 7
2019/12/1, 113, 28, 23, 5, 4, 3
2019/12/2, 45, 56, 22, 13, 6, 7
2019/12/3, 91, 46, 16, 12, 8, 6
2019/12/4, 90, 31, 20, 6, 6, 3
2019/12/5, 58, 43, 20, 11, 6, 5
2019/12/6, 87, 44, 20, 10, 6, 5
2019/12/7, 96, 93, 19, 17, 7, 9
2019/12/8, 157, 139, 19, 20, 9, 13
2019/12/9, 215, 113, 12, 16, 4, 15
2019/12/10, 179, 45, 18, 9, 6, 6
2019/12/11, 93, 37, 15, 13, 6, 8
2019/12/12, 82, 66, 17, 16, 10, 9
2019/12/13, 123, 35, 19, 9, 7, 6
2019/12/14, 78, 41, 15, 14, 5, 8
