date, pm25, pm10, o3, no2, so2, co
2014-01-08, ,65,21,18,5,3
2014-01-09, ,21,11,39,8,5
2014-01-10, ,33,8,51,10,8
2014-01-11, ,49,22,38,12,7
2014-01-12, ,57,17,28,6,4
2014-01-13, ,30,11,42,9,5
2014-01-14, ,42,12,44,10,7
2014-01-15, ,56,3,66,15,12
2014-01-16, ,80,6,64,12,14
2014-01-17, ,94,17,29,9,6
2014-01-18, ,57,10,35,11,6
2014-01-19, ,50,12,42,8,7
2014-01-20, ,60,19,27,15,7
2014-01-21, ,78,10,55,14,12
2014-01-22, ,88,6,65,11,11
2014-01-23, ,57,2,72,12,12
2014-01-24, ,65,13,52,9,10
2014-01-25, ,53,18,28,7,4
2014-01-26, ,36,5,58,11,8
2014-01-27, ,40,14,40,7,4
2014-01-28, ,32,4,66,10,9
2014-01-29, ,47,14,42,8,5
2014-01-30, ,41,17,38,7,5
2014-01-31, ,25,5,45,7,6
2014-02-01, ,27,6,39,5,7
2014-02-02, ,23,20,19,5,3
2014-02-03, ,57,20,18,7,3
2014-02-04, ,36,14,35,10,5
2014-02-05, ,46,7,50,10,8
2014-02-06, ,51,17,33,6,4
2014-02-07, ,19,18,25,5,4
2014-02-08, ,10,20,23,4,4
2014-02-09, ,20,19,31,6,4
2014-02-10, ,27,17,33,6,4
2014-02-11, ,18,11,41,6,5
2014-02-12, ,23,15,41,7,6
2014-02-13, ,27,17,32,6,4
2014-02-14, ,18,17,43,7,7
2014-02-15, ,34,17,57,11,9
2014-02-16, ,60,17,50,14,9
2014-02-17, ,72,23,28,6,4
2014-02-18, ,23,12,40,6,5
2014-02-19, ,32,20,42,11,8
2014-02-20, ,62,21,44,11,8
2014-02-21, ,65,25,58,13,12
2014-02-22, ,82,23,52,14,12
2014-02-23, ,86,19,66,21,15
2014-02-24, ,119,13,81,18,17
2014-02-25, ,126,20,72,15,14
2014-02-26, ,108,21,68,14,14
2014-02-27, ,96,17,56,13,11
2014-02-28, ,95,13,56,12,10
2014-03-01, ,80,29,26,6,4
2014-03-02, ,30,19,56,15,7
2014-03-03, ,58,26,66,18,11
2014-03-04, ,76,26,20,8,4
2014-03-05, ,38,21,27,9,4
2014-03-06, ,34,24,26,8,4
2014-03-07, ,31,19,41,10,6
2014-03-08, ,43,31,24,8,4
2014-03-09, ,39,20,35,9,4
2014-03-10, ,40,15,54,12,6
2014-03-11, ,50,6,59,9,8
2014-03-12, ,40,27,25,7,4
2014-03-13, ,49,27,40,8,6
2014-03-14, ,60,29,41,13,7
2014-03-15, ,82,32,41,13,7
2014-03-16, ,81,21,45,8,7
2014-03-17, ,62,25,40,8,6
2014-03-18, ,91,14,50,8,7
2014-03-19, ,93,24,39,7,5
2014-03-20, ,58,28,29,6,4
2014-03-21, ,33,26,51,11,6
2014-03-22, ,60,41,43,14,6
2014-03-23, ,73,30,46,11,6
2014-03-24, ,58,27,44,10,4
2014-03-25, ,57,25,56,10,6
2014-03-26, ,63,20,75,13,9
2014-03-27, ,76,34,45,12,8
2014-03-28, ,93,19,49,8,6
2014-03-29, ,53,43,25,7,5
2014-03-30, ,38,22,64,8,8
2014-03-31, ,61,26,77,9,8
